Economy,Year,Ease of doing business score (DB17-20 methodology),Score-Starting a business,Starting a Business - Procedures - Men (number),Starting a Business - Time - Men (days),Starting a Business - Cost - Men (% of income per capita),Starting a Business - Procedures - Women (number),Starting a Business - Time - Women (days),Starting a Business - Cost - Women (% of income per capita),Starting a Business - Paid-in Minimum capital (% of income per capita),Score-Dealing with construction permits (DB16-20 methodology),Score-Dealing with construction permits (DB06-15 methodology),Dealing with Construction Permits - Procedures (number),Dealing with Construction Permits - Time (days),Dealing with Construction Permits - Cost (% of Warehouse value),Dealing with Construction Permits - Building quality control index (0-15) (DB16-20 methodology),Dealing with Construction Permits - Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with Construction Permits - Quality control before construction index (0-1) (DB16-20 methodology),Dealing with Construction Permits - Quality control during construction index (0-3) (DB16-20 methodology),Dealing with Construction Permits - Quality control after construction index (0-3) (DB16-20 methodology),Dealing with Construction Permits - Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with Construction Permits - Professional certifications index (0-4) (DB16-20 methodology),Score-Getting electricity (DB16-20 methodology),Score-Getting electricity (DB10-15 methodology),Getting Electricity - Procedures (number),Getting Electricity - Time (days),Getting Electricity - Cost (% of income per capita),Getting Electricity - Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting Electricity - Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Getting Electricity - Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting Electricity - Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting Electricity - Regulatory monitoring (0-1) (DB16-20 methodology),Getting Electricity - Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting Electricity - Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting Electricity - System average interruption duration index (SAIDI) (DB16-20 methodology),Getting Electricity - System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting Electricity - Minimum outage time (in minutes)  (DB16-20 methodology),Getting Electricity - Price of electricity (US cents per kWh) (DB16-20 methodology),Score-Registering property (DB17-20 methodology),Score-Registering property (DB05-15 methodology),Registering Property - Procedures (number),Registering Property - Time (days),Registering Property - Cost (% of property value),Registering Property - Quality of land administration index (0-30) (DB17-20 methodology),Registering Property - Reliability of infrastructure index (0-8) (DB17-20 methodology),Registering Property - Transparency of information index (0-6) (DB17-20 methodology),Registering Property - Geographic coverage index (0-8) (DB17-20 methodology),Registering Property - Land dispute resolution index (0-8) (DB17-20 methodology),Registering Property - Equal access to property rights index (-2-0) (DB17-20 methodology),Score-Getting credit (DB15-20 methodology),Score-Getting credit (DB05-14 methodology),Getting Credit - Strength of legal rights index (0-10) (DB05-14 methodology),Getting Credit - Depth of credit information index (0-6) (DB05-14 methodology),Getting Credit - Getting Credit total score (DB05-14 methodology),Getting Credit - Strength of legal rights index (0-12) (DB15-20 methodology) ,Getting Credit - Depth of credit information index (0-8) (DB15-20 methodology) ,Getting Credit - Getting Credit total score (DB15-20 methodology) ,Getting Credit - Credit registry coverage (% of adults),Getting Credit - Credit bureau coverage (% of adults),Score-Protecting minority investors (DB15-20 methodology),Score-Protecting minority investors (DB06-14 methodology),Protecting Minority Investors - Extent of disclosure index (0-10),Protecting Minority Investors - Extent of director liability index (0-10),Protecting Minority Investors - Ease of shareholder suits index (0-10) (DB06-14 methodology),Protecting Minority Investors - Strength of investor protection index (0-30) (DB06-14 methodology),Protecting Minority Investors - Ease of shareholder suits index (0-10) (DB15-20 methodology) ,Protecting Minority Investors - Extent of shareholder rights index (0-6) (DB15-20 methodology) ,Protecting Minority Investors - Extent of ownership and control index (0-7) (DB15-20 methodology) ,Protecting Minority Investors - Extent of corporate transparency index (0-7) (DB15-20 methodology) ,Protecting Minority Investors - Strength of minority investor protection index (0-50) (DB15-20 methodology) ,Score-Paying taxes (DB17-20 methodology),Score-Paying taxes (DB06-16 methodology),Paying Taxes - Payments (number per year),Paying Taxes - Time (hours per year),Paying Taxes - Total tax and contribution rate (% of profit),Paying Taxes - Profit tax (% of profit),Paying Taxes - Labor tax and contributions (% of profit),Paying Taxes - Other taxes (% of profit),Paying Taxes - Time to comply with VAT refund (hours) (DB17-20 methodology),Paying Taxes - Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying Taxes - Time to comply with a corporate income tax correction (hours) (DB17-20 methodology),Paying Taxes - Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying Taxes - Score-Postfiling index (0-100) (DB17-20 methodology),Score-Trading across borders (DB16-20 methodology),Score-Trading across borders (DB06-15 methodology),Trading across Borders - Time to export: Documentary compliance (hours) (DB16-20 methodology),Trading across Borders - Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across Borders - Time to export: Border compliance (hours) (DB16-20 methodology),Trading across Borders - Time to import: Border compliance (hours) (DB16-20 methodology),Trading across Borders - Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across Borders - Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across Borders - Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across Borders - Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across Borders - Documents to export (number) (DB06-15 methodology),Trading across Borders - Documents to import (number) (DB06-15 methodology),Trading across Borders - Cost to export (US$ per container deflated) (DB06-15 methodology),Trading across Borders - Cost to import (US$ per container deflated) (DB06-15 methodology),Trading across Borders - Time to export (days) (DB06-15 methodology),Trading across Borders - Time to import (days) (DB06-15 methodology),Score-Enforcing contracts (DB17-20 methodology),Score-Enforcing contracts (DB04-15 methodology),Enforcing Contracts - Procedures (number) (DB04-15 methodology),Enforcing Contracts - Time (days),Enforcing Contracts - Filing and service (days),Enforcing Contracts - Trial and judgment (days),Enforcing Contracts - Enforcement of judgment (days),Enforcing Contracts - Cost (% of claim),Enforcing Contracts - Attorney fees (% of claim),Enforcing Contracts - Court fees (% of claim),Enforcing Contracts - Enforcement fees (% of claim),Enforcing Contracts - Quality of judicial processes index (0-18) (DB17-20 methodology),Enforcing Contracts - Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing Contracts - Case management (0-6) (DB17-20 methodology),Enforcing Contracts - Court automation (0-4) (DB17-20 methodology),Enforcing Contracts - Alternative dispute resolution (0-3) (DB17-20 methodology),Score-Resolving insolvency,Resolving Insolvency - Outcome (0 as piecemeal sale and 1 as going concern),Resolving Insolvency - Time (years),Resolving Insolvency - Cost (% of estate),Resolving Insolvency - Recovery rate (cents on the dollar),Resolving Insolvency - Strength of insolvency framework index (0-16),Resolving Insolvency - Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving Insolvency - Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving Insolvency - Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving Insolvency - Creditor participation index (0-4) (DB15-20 methodology)
Puerto Rico,DB2018,69.8,91.3,6,5.5,0.8,6,5.5,0.8,0,60.2,,22,165,6.3,12,2,1,2,3,1,3,76.9,,5,32,228.3,4,1,1,1,0,0,1,8,4.4,5,24.5,46.4,,8,191,1.6,13.5,7,3,0,3.5,0,95,,,,,12,7,19,0,100,56,,7,6,,,8,1,1,5,28,52,,16,218,64.4,30.8,13.4,20.2,No VAT,No VAT,41,105,13.8,81.9,,2,2,48,48,75,75,386,386,,,,,,,54.4,,,630,40,500,90,30.2,23,5.6,1.6,7,3,1.5,0.5,2,84.2,1,2.5,11,69.4,15,3,6,3,3
Qatar,DB2018,66,84.3,9,9.5,6.3,10,10.5,6.3,0,84.2,,13,87.5,0.1,13,2,1,2,3,1,4,81.1,,4,67,9.2,5,3,1,1,0,0,0,0.4,0.2,5,4.1,83.7,,6,12,0.3,25,8,3,8,6,0,35,,,,,1,6,7,28.1,0,28,,2,2,,,2,3,2,3,14,99.4,,4,41,11.3,0,11.3,0,No VAT,No VAT,No corporate income tax,No corporate income tax, ,71.5,,10,72,25,48,150,290,382,558,,,,,,,54.6,,,570,60,450,60,21.6,15.5,2.5,3.6,4.5,2.5,0,0,2,38.4,0,2.8,22,30.7,7,2,4,0,1
Romania,DB2018,73,89.7,6,12,0.4,6,12,0.4,0.5,58.3,,24,260,2,13,2,1,2,3,1,4,53.3,,9,174,510.9,7,2,1,1,1,1,1,2.6,2.7,3,8,74.8,,6,15,1.4,17,5,6,0,6,0,80,,,,,9,7,16,17.3,54.8,62,,9,4,,,5,5,3,5,31,80.3,,14,163,40,12.3,25.8,1.9,23,28,2,0,76.8,100,,1,1,0,0,0,0,0,0,,,,,,,72.2,,,512,52,365,95,25.8,7.7,8.1,10,14,5,4,2,3,59.8,0,3.3,10.5,35.6,13,2.5,6,2.5,2
Russian Federation,DB2018,76.5,93,4,10,1.1,4,10,1.1,0,73.2,,14,203,1.3,13,2,1,2,3,1,4,92.8,,3,83,41.5,8,3,1,1,1,1,1,0.3,0.1,1,7.8,88.6,,4,14,0.2,26,8,6,4,8,0,80,,,,,9,7,16,0,81.8,58,,6,2,,,7,5,4,5,29,79.1,,9,168,47.5,8.8,36.3,2.5,7,24,6,11,75.8,70.9,,25,43,72,39,92,153,580,520,,,,,,,72.2,,,337,60,157,120,16.5,11.5,5,0,9.5,3,4,0,2.5,57.6,0,2,9,40.2,11.5,2.5,5,1,3
Russian Federation - Moscow,DB2018,76.6,92.8,4,11,1.1,4,11,1.1,0,72.2,,15,202.5,1.4,13,2,1,2,3,1,4,93.2,,3,80,35,8,3,1,1,1,1,1,0.3,0.1,1,7.8,88.6,,4,14,0.2,26,8,6,4,8,0,80,,,,,9,7,16,0,81.8,58,,6,2,,,7,5,4,5,29,78,,9,168,47.6,8.8,36.3,2.6,7,24,8,16,71.4,73.5,,26,43,72,14,80,160,580,400,,,,,,,72.7,,,340,60,160,120,15,10,5,0,9.5,3,4,0,2.5,57.6,0,2,9,40.2,11.5,2.5,5,1,3
Russian Federation - Saint Petersburg,DB2018,76.3,93.6,4,8,1.1,4,8,1.1,0,75.5,,12,203,1.1,13,2,1,2,3,1,4,92,,3,90,56.5,8,3,1,1,1,1,1,0.2,0.1,1,8,88.6,,4,14,0.2,26,8,6,4,8,0,80,,,,,9,7,16,0,81.8,58,,6,2,,,7,5,4,5,29,81.8,,9,168,47.3,8.8,36.3,2.2,7,24,3,0,86.1,65,,24,43,72,96,120,135,580,800,,,,,,,71.1,,,330,60,150,120,20,15,5,0,9.5,3,4,0,2.5,57.6,0,2,9,40.2,11.5,2.5,5,1,3
Rwanda,DB2018,71.1,87.7,5,4,44.6,5,4,44.6,0,65.6,,15,113,13.2,14,2,1,3,3,1,4,60.7,,4,34,2722.6,0,0,1,1,1,1,1,..,..,10,16.4,93.3,,3,7,0.1,28,8,4.5,8,7.5,0,90,,,,,10,8,18,8.2,19.5,44,,8,9,,,5,0,0,0,22,84.2,,9,95,33.2,25.7,5.9,1.5,9,41,19,7,63.7,72.4,,42,48,97,86,110,121,183,282,,,,,,,65.1,,,230,20,120,90,65.3,28,14,23.3,14,3,4.5,4,2.5,47.8,0,2.5,29,19.1,12,3,6,0,3
Samoa,DB2018,62.1,92.5,4,9,7.3,4,9,7.3,0,68.8,,18,57,0.8,6,1,1,0,0,0,4,79.7,,4,34,615.2,4,0,1,1,1,0,1,25.3,20,5,36.7,69.1,,5,15,3.8,12.5,6,1.5,0,5,0,45,,,,,9,0,9,0,0,40,,5,6,,,9,0,0,0,20,75.7,,37,224,19.3,10.9,8.5,0,10,14,9,0,86.6,57.8,,24,25,51,84,180,230,1400,900,,,,,,,58.6,,,455,35,240,180,24.4,15,5,4.4,5.5,2.5,0,0.5,2.5,33.4,0,2,38,18.5,7.5,2.5,3,1,1
San Marino,DB2018,61.9,83.6,8,12.5,9.1,8,12.5,9.1,30.4,68.7,,15,145.5,7.5,13,2,1,2,3,1,4,91.4,,3,38,43,6,2,1,1,1,0,1,0.3,1.5,1,13.7,65.7,,9,42.5,4.1,23,5,4,8,6,0,5,,,,,1,0,1,0,0,26,,3,2,,,8,0,0,0,13,82.2,,18,52,35.7,5.1,30.3,0.3,No VAT,No VAT,13,14,67.8,97.5,,1,3,0,4,0,100,0,50,,,,,,,59.2,,,575,45,350,180,13.9,10.5,2.9,0.5,5.5,1.5,1,1.5,1.5,39.5,0,2.3,5,47.2,4.5,1.5,2,1,0
São Tomé and Príncipe,DB2018,44.7,77.3,6,7,13.2,6,7,13.2,192.4,66.5,,16,67,2.3,5,0.5,0,2,2,0.5,0,62,,4,89,370.8,0,0,0,0,0,1,0,..,..,N/A,17.9,41.1,,8,52,10.2,4.5,0,1.5,0,3,0,25,,,,,0,5,5,11.9,0,20,,3,1,,,6,0,0,0,10,61.8,,46,424,37,19.4,6.8,10.8,No VAT,No VAT,10,0,92.2,66,,46,17,83,150,194,75,426,406,,,,,,,27,,,1185,90,730,365,50.5,23.4,11.4,15.7,4.5,1.5,1.5,0,1.5,0,0,No Practice,No Practice,0,0,2,4,0,0
Saudi Arabia,DB2018,62.1,80,10,17,6.8,12,19,6.8,0,76.6,,15,105.5,2.1,12,2,1,2,3,0,4,76.8,,5,68,32.1,5,2,1,1,1,0,0,1.9,1.2,5,8.5,81.2,,2,1.5,0,10,4,1.5,0,4.5,0,45,,,,,1,8,9,0,50.2,76,,9,8,,,4,5,6,6,38,75,,3,40,15.7,2.2,13.5,0,No VAT,No VAT,71,34,0,49.6,,81,122,69,228,105,390,363,779,,,,,,,60.6,,,575,30,365,180,27.5,20,7.5,0,9,4,2,1,2,0,0,No Practice,No Practice,0,0,2,0,0,0
Senegal,DB2018,54,89.7,4,6,33.8,4,6,33.8,4.6,59.1,,14,177,10.1,10,2,1,2,2,2,1,60.8,,6,75,3619.6,5,0,1,1,1,1,1,95.4,50.4,5,17.7,55.4,,5,56,7.8,10,0,4,0,6,0,30,,,,,6,0,6,0.6,2.4,44,,7,1,,,6,4,2,2,22,48.1,,58,441,45.1,16.2,23.6,5.3,34,17,12,0,71.8,60.9,,26,72,62,53,96,545,547,702,,,,,,,48.2,,,740,35,390,315,36.4,28,8,0.4,6.5,3,1,0,2.5,44.1,0,3,20,29.7,9,2,5.5,0.5,1
Serbia,DB2018,73.8,92.6,5,5.5,2.3,5,5.5,2.3,0,83.1,,12,106,2,14,2,1,2,3,2,4,70,,5,125,223.5,5,1,1,1,1,0,1,4,3.5,3,6.6,71.2,,6,34,2.7,18,5,4,4,5,0,65,,,,,6,7,13,0,100,62,,4,6,,,5,5,6,5,31,74.7,,33,226,36.7,13,20.2,3.5,4,15,5,0,91.1,96.6,,2,3,4,4,35,35,47,52,,,,,,,61.9,,,635,30,495,110,39.6,14.5,13.9,11.2,13,5,4.5,1.5,2,60.5,0,2,20,34,13.5,2.5,6,3,2
Seychelles,DB2018,61.5,78.7,9,32,13.2,9,32,13.2,0,65.5,,16,138,0.3,6,2,0,1,3,0,0,71.3,,5,52,347.5,3,3,0,0,0,0,0,0.4,0.1,1,31,70.8,,4,33,7,21,6,5,4,6,0,35,,,,,2,5,7,66.9,0,34,,4,8,,,5,0,0,0,17,84.7,,29,85,30.1,18.8,2.3,9.1,0,17,2,0,93.4,71.8,,44,33,82,97,115,93,332,341,,,,,,,51.2,,,915,75,720,120,15.4,10,3,2.4,6.5,3,1,0.5,2,52.1,0,2,11,38.8,10,2.5,5,0.5,2
Sierra Leone,DB2018,47.1,90.9,5,8,10.3,5,8,10.3,0,38.4,,17,182,22.8,7,1,1,2,3,0,0,30.6,,8,82,5365.7,0,0,0,0,0,0,1,..,..,N/A,24.1,43.3,,7,56,10.8,6.5,0,3,0,3.5,0,25,,,,,5,0,5,1.5,0,40,,6,8,,,6,0,0,0,20,73,,34,343,30.7,18.5,11.3,1,No VAT,No VAT,7,0,95.4,49,,72,137,55,120,227,387,552,821,,,,,,,55.9,,,515,30,395,90,39.5,15,4.5,20,8,4.5,2,0,1.5,24.7,0,2.3,42,11.1,6,2,3,0,1
Singapore,DB2018,85.6,96.5,3,2.5,0.5,3,2.5,0.5,0,84.7,,10,41,3.4,12,2,1,2,3,0,4,91.3,,4,30,25.3,7,3,1,1,1,1,0,0,0,1,10,83.2,,6,4.5,2.9,28.5,8,5.5,8,7,0,75,,,,,8,7,15,0,67.8,86,,10,9,,,9,5,5,5,43,91.6,,5,64,20.3,1.5,17.8,1.1,5,21,17,13,72,89.6,,2,3,10,33,37,40,335,220,,,,,,,83.6,,,164,6,118,40,25.8,20.9,2.8,2.1,15,4.5,4.5,4,2,74.3,1,0.8,4,88.7,8.5,3,4,0.5,1
Slovak Republic,DB2018,75.2,82,8,26.5,1.1,8,26.5,1.1,17.2,59.3,,14,300,0.2,8,2,0,2,3,1,0,83.2,,5,89,244.5,8,3,1,1,1,1,1,0.8,0.5,3,12.9,90.2,,3,16.5,0,25.5,6,5.5,8,6,0,70,,,,,7,7,14,3.2,79.4,56,,3,4,,,7,5,5,4,28,80.5,,8,192,50.1,9.5,39.7,0.9,5,24,2,0,87.2,100,,1,1,0,0,0,0,0,0,,,,,,,64.3,,,775,70,525,180,20.5,14,6.4,0.1,12.5,3.5,4,3,2,66.1,1,4,18,47.3,13,3,4,3,3
Slovenia,DB2018,76.4,94.7,2,6,0,2,6,0,39.6,65.1,,17,247.5,2.9,13,2,1,2,3,1,4,89.2,,5,38,107.1,8,3,1,1,1,1,1,0.5,0.2,3,13.8,72.1,,7,50.5,2.2,23,6,3.5,8,5.5,0,45,,,,,3,6,9,100,0,78,,5,9,,,8,6,6,5,39,83.3,,10,233,31,12.7,18.2,0.2,3,5,29,6,80,100,,1,1,0,0,0,0,0,0,,,,,,,53,,,1160,30,800,330,12.7,7.6,3.5,1.6,10.5,4.5,2,1.5,2.5,83.7,1,0.8,4,88.7,11.5,2.5,6,2,1
Solomon Islands,DB2018,54.9,85.4,7,9,28.9,7,9,28.9,0,49.1,,14,99,20.8,8,2,1,1,2,1,1,66.2,,4,53,1273.7,1,1,0,0,0,0,0,6.6,3.9,2,67.9,47.4,,10,86.5,4.7,11,0,1.5,4,5.5,0,50,,,,,10,0,10,0,1.1,38,,3,7,,,9,0,0,0,19,83.8,,34,80,32,23.3,8.5,0.3,No VAT,No VAT,2,0,100,53.4,,60,37,110,108,257,215,630,740,,,,,,,43.5,,,497,45,182,270,78.9,55.5,5.1,18.3,9,3,1.5,2,2.5,31.9,0,1,38,24.5,6,2,3,0,1
Somalia,DB2018,20,45.8,9,70,203.6,9,70,203.6,0,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,47.8,,5,188,1.6,7.5,2,0,0,5.5,0,0,,,,,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,0,51.6,,73,76,44,85,350,300,495,952,,,,,,,54.6,,,575,30,365,180,21.4,10,6.4,5,4.5,2.5,0,0,2,0,0,No Practice,No Practice,0,0,0,0,0,0
South Africa,DB2018,65.3,80,7,45,0.2,7,45,0.2,0,68.3,,20,155,2,12,2,1,2,3,0,4,56.3,,5,109,165.4,0,0,1,1,1,0,1,..,..,1,15.1,59.3,,7,23,7.6,14.5,5,3,2,4.5,0,60,,,,,5,7,12,0,64.4,80,,8,8,,,8,5,6,5,40,81.2,,7,210,28.9,21.7,4,3.2,9,17,11,32,60.3,59.7,,68,36,92,87,55,73,1257,668,,,,,,,54.1,,,600,30,490,80,33.2,22.6,7.6,3,7,2,2,0.5,2.5,54.5,0,2,18,34.4,11.5,3,6,0.5,2
South Sudan,DB2018,31.6,55.7,12,13,305,12,13,305,0,36.6,,23,124,22.5,7,0,1,1,2,0,3,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,36.2,,7,48,14.9,5,0,0,0,5,0,10,,,,,2,0,2,0,0,16,,2,1,,,5,0,0,0,8,76.7,,37,210,31.4,9.2,19.2,3,No VAT,No VAT,6,0,95.9,26.2,,192,360,146,179,194,350,763,781,,,,,,,59,,,228,28,155,45,30,15,10,5,3.5,1.5,0,0,2,0,0,No Practice,No Practice,0,0,2.5,2,0.5,1
Spain,DB2018,77.6,86.7,7,13,4.1,7,13,4.1,12.5,70.7,,13,147,4.7,11,2,1,2,3,1,2,83,,5,95,100.1,8,3,1,1,1,1,1,0.7,0.9,3,19.1,71.7,,6,13,6.1,22.5,7,3,6,6.5,0,60,,,,,5,7,12,79.3,15.9,70,,7,6,,,6,6,4,6,35,84.4,,9,152,46.9,10.6,35.6,0.7,0,17,2,0,93.6,100,,1,1,0,0,0,0,0,0,,,,,,,70.9,,,510,50,280,180,17.2,12.7,4.5,0,11.5,3.5,2.5,2.5,3,78.7,1,1.5,11,76.6,12,3,6,2,1
Sri Lanka,DB2018,60,87.7,7,9,10.4,7,9,10.4,0,68.3,,14,115,0.3,5.5,1.5,0,1,3,0,0,74,,5,100,799.4,6,2,1,1,1,0,1,2.8,2.7,5,20.1,45.9,,9,51,5.1,2.5,0,1.5,0,1,0,40,,,,,2,6,8,0,35,72,,8,5,,,7,5,6,5,36,53.9,,47,162,55.2,1.2,16.9,37.1,No VAT refund per case study scenario,No VAT refund per case study scenario,3,0,49.3,73.3,,48,48,43,72,58,283,366,300,,,,,,,39.3,,,1318,62,1000,256,22.8,20.2,1.1,1.5,7.5,4.5,0,0.5,2.5,45,0,1.7,10,42.9,7,2.5,3,0.5,1
St. Kitts and Nevis,DB2018,54.6,85.8,7,18.5,7.2,7,18.5,7.2,0,73.4,,12,105,0.5,7,0,1,2,3,0,1,70.1,,4,18,239.2,0,0,0,0,0,0,0,..,..,N/A,30,28.8,,6,224,11,9,1,1.5,0,6.5,0,25,,,,,5,0,5,0,0,52,,4,8,,,8,3,1,2,26,64.4,,39,203,49.7,30.5,11.2,8,10,43,2,0,75.7,81,,24,33,27,37,100,90,335,311,,,,,,,65.5,,,578,28,400,150,26.6,18,5.2,3.4,11.5,4.5,3,1.5,2.5,0,0,No Practice,No Practice,0,0,2.5,4.5,1,3
St. Lucia,DB2018,63.6,88.8,5,11,21.5,5,11,21.5,0,76.2,,14,116,0.6,10.5,2,1,2,3,0.5,2,82.9,,6,26,203.7,7,3,1,1,1,0,1,0.4,0.4,0,31.5,60,,9,17,7.1,18.5,2,2,8,6.5,0,25,,,,,5,0,5,0,0,58,,4,8,,,8,3,4,2,29,75.5,,35,110,34.7,25.8,5.6,3.3,8,26,5,9,76.9,73.9,,19,14,27,27,63,98,718,842,,,,,,,59.7,,,645,21,444,180,37.3,29.3,2,6,11.5,4.5,3,1.5,2.5,35.8,0,2,9,43.3,4,2,2,0,0
St. Vincent and the Grenadines,DB2018,57,86.8,7,10,15.8,7,10,15.8,0,74.4,,14,92,0.1,8,1,1,2,2,1,1,71.1,,3,52,52.5,0,0,1,0,0,0,1,..,..,N/A,29.7,43.1,,7,47,11.8,7,0,1.5,0,5.5,0,25,,,,,5,0,5,0,0,58,,4,8,,,8,3,4,2,29,70.3,,36,108,39.3,29.8,6.2,3.3,12,31,23,9,63.9,77.4,,48,24,28,48,80,90,340,540,,,,,,,63.7,,,595,30,445,120,30.3,14.3,7.8,8.2,11.5,4.5,3,1.5,2.5,0,0,No Practice,No Practice,0,0,2.5,4.5,1,3
Sudan,DB2018,45,73.5,10,36,27.8,11,37,27.8,0,64.6,,16,255,2.3,12,2,1,2,2,1,4,63.3,,5,70,2311.2,3,0,1,1,0,0,1,58.6,14.4,5,5.4,63.6,,6,11,2.6,5.5,3,0,0,2.5,0,15,,,,,3,0,3,0,2.4,26,,3,1,,,4,2,2,1,13,51.8,,42,180,45.4,11.5,19.2,14.7,No VAT refund per case study scenario,No VAT refund per case study scenario,60,6,20.2,19,,190,132,180,144,428,420,967,1093,,,,,,,46.9,,,810,90,310,410,19.8,12.3,5,2.5,3.5,2,0,0,1.5,26.4,0,2,20,31.6,3,2,1,0,0
Suriname,DB2018,47.4,61.5,8,66,94,8,66,94,0,66.4,,10,223,0.2,6.5,1,1,0,2,1.5,1,58.6,,4,113,633.7,0,0,1,1,0,0,1,..,..,30,9.1,45.1,,6,46,14.2,11.5,4,3.5,0,4,0,10,,,,,2,0,2,0,0,28,,1,0,,,6,4,2,1,14,69.6,,30,199,27.9,27.9,0,0,No VAT refund per case study scenario,No VAT refund per case study scenario,4,0,48.9,75,,12,24,84,48,40,40,468,658,,,,,,,25.9,,,1715,165,1095,455,37.1,17.7,5.3,14.1,3.5,1.5,0,0,2,34,0,5,30,8,9.5,2.5,4,1,2
Sweden,DB2018,82.2,94.7,3,7,0.5,3,7,0.5,11.1,77.9,,8,117,2,9,2,1,3,3,0,0,96.2,,3,52,31.2,8,3,1,1,1,1,1,0.6,0.5,3,11,90.5,,1,7,4.3,28,8,5,8,7,0,60,,,,,7,5,12,0,100,72,,8,4,,,7,5,6,6,36,85.3,,6,122,49.1,13.1,35.4,0.6,11,8,5,0,90.7,98,,1,1,2,0,40,0,55,0,,,,,,,67.6,,,483,28,365,90,30.4,28,2.3,0.1,12,3.5,4,2,2.5,79.5,1,2,9,78.1,12,3,6,1,2
Switzerland,DB2018,76.6,88.4,6,10,2.3,6,10,2.3,25.4,71.7,,13,156,0.7,9,2,1,2,3,0,1,94.4,,3,39,59.2,7,3,1,1,1,0,1,0.2,0.2,3,12.5,86.1,,4,16,0.3,23.5,7,2.5,8,6,0,65,,,,,6,7,13,0,25.6,50,,0,5,,,5,5,5,5,25,87.7,,19,63,28.8,9.3,17.7,1.8,2,15,10,9,83.2,96.1,,2,2,1,1,27,27,115,115,,,,,,,64.1,,,598,40,408,150,24,14.1,9.1,0.8,10.5,4.5,1,2.5,2.5,62.6,0,3,4.5,46.7,12,3,4,1,4
Syrian Arab Republic,DB2018,41.4,80.4,7,15,7.9,8,16,7.9,84,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,52,,5,146,247.3,0,0,0,0,1,0,1,..,..,N/A,7.4,45.2,,4,48,28,8.5,2,2.5,0,4,0,15,,,,,1,2,3,7.1,0,54,,7,5,,,3,3,5,4,27,74,,20,336,42.7,23,19.3,0.4,No VAT,No VAT,10,0,92.2,29.8,,48,149,84,141,725,742,1113,828,,,,,,,42.6,,,872,58,590,224,29.3,16.3,4.5,8.5,4,2,0,0,2,21.4,0,4.1,16,10.8,5,2,2,0,1
"Taiwan, China",DB2018,80.7,94.4,3,10,2,3,10,2,0,86.3,,10,93,0.4,13,2,1,2,3,1,4,96.3,,3,22,38.9,7,3,1,1,1,1,0,0.3,0.2,1,10.9,83.9,,3,4,6.2,28.5,8,4.5,8,8,0,50,,,,,2,8,10,0,98.4,74,,9,5,,,7,4,5,7,37,85.2,,11,221,34.3,12.5,18.3,3.4,3,12,7,0,92.2,84.9,,5,4,17,47,84,65,335,340,,,,,,,75.1,,,510,30,360,120,18.3,15.5,2.6,0.2,14,3.5,4.5,3,3,77.1,1,1.9,4,82.2,10.5,2.5,5.5,0.5,2
Tajikistan,DB2018,54.3,90.8,4,10,19.3,4,10,19.3,0,60.5,,26,157,3.3,12,2,1,2,3,0,4,38,,9,105,811.5,0,0,0,0,0,0,1,..,..,N/A,6.8,66,,4,33,3.1,7.5,0,1,0,6.5,0,40,,,,,1,7,8,0,39.4,40,,8,6,,,6,0,0,0,20,61.3,,7,224,66.3,17.7,28.5,20.2,No VAT refund per case study scenario,No VAT refund per case study scenario,11,7,40.4,57.2,,66,126,75,107,330,260,313,223,,,,,,,60.7,,,430,40,120,270,25.5,8.5,10,7,6.5,2.5,2,0,2,28.9,0,1.7,17,30.5,4,1.5,1,0.5,1
